algorithm,n_evaluations,mean_norm_z,std_norm_z,n_runs
de,8866.11320754717,0.9999996999317902,3.7585395676632397e-06,270
de,8934.842767295599,0.9999997123344013,3.706975705837438e-06,270
de,9003.572327044025,0.9999997159783331,3.706560940410893e-06,270
de,9072.301886792453,0.9999997195384607,3.672886082978897e-06,270
de,9141.031446540881,0.9999997247818813,3.6374654416764085e-06,270
de,9209.761006289309,0.9999997331730863,3.5415291351035356e-06,270
de,9278.490566037735,0.9999997492804573,3.339754960166396e-06,270
de,9347.220125786163,0.9999997902051438,2.769078027616487e-06,270
de,9415.949685534591,0.999999893373424,1.1426075694209408e-06,270
de,9484.67924528302,0.9999999579306273,4.3848777891353307e-07,270
de,9553.408805031448,0.9999999602942088,4.3582661729810273e-07,270
de,9622.138364779874,0.9999999619918619,4.3330183068335285e-07,270
de,9690.867924528302,0.9999999672919907,3.863355992911735e-07,270
de,9759.59748427673,0.9999999787847653,2.365608141318692e-07,270
de,9828.327044025158,0.9999999884610916,1.049641065208228e-07,270
de,9897.056603773584,0.9999999897354137,9.309235483203568e-08,270
de,9965.786163522012,0.9999999917084323,7.701541222563645e-08,270
de,10034.51572327044,0.9999999942391014,5.695668028280673e-08,270
de,10103.245283018869,0.9999999959479463,3.982817491176973e-08,270
de,10171.974842767297,0.9999999969986572,3.3933343801656026e-08,270
de,10240.704402515723,0.9999999972263733,3.1459883334569396e-08,270
de,10309.433962264151,0.99999999723032,3.145872606333379e-08,270
de,10378.163522012579,0.9999999978098243,2.9661670995711474e-08,270
de,10446.893081761007,0.9999999982257335,2.824258951640628e-08,270
de,10515.622641509435,0.9999999986337773,2.1552203787324822e-08,270
de,10584.352201257861,0.9999999989688099,1.606019240915352e-08,270
de,10653.08176100629,0.9999999995333084,7.038000118074973e-09,270
de,10721.811320754718,0.9999999999810059,3.11524947921047e-10,270
de,10790.540880503146,1.0,0.0,270
de,10859.270440251572,1.0,0.0,270
de,10928.0,1.0,0.0,270
ga_sa,0.0,0.0,0.0,270
ga_sa,87.00628930817611,0.10082808683517665,0.08389713047393059,270
ga_sa,174.01257861635222,0.2998306214416625,0.12733256375453442,270
ga_sa,261.0188679245283,0.4516906908291448,0.13412156011919352,270
ga_sa,348.02515723270443,0.5624000264783805,0.1385043865149682,270
ga_sa,435.03144654088055,0.6151778517750973,0.12251490967271134,270
ga_sa,522.0377358490566,0.6660457661150241,0.10761753787019439,270
ga_sa,609.0440251572328,0.7169136804549504,0.09741868522592667,270
ga_sa,696.0503144654089,0.7654918274968355,0.08792511865734896,270
ga_sa,783.0566037735849,0.8077823342492251,0.07426043022609233,270
ga_sa,870.0628930817611,0.8360759480233729,0.06471046802448142,270
ga_sa,957.0691823899372,0.8581775388089523,0.06102183326714305,270
ga_sa,1044.0754716981132,0.8743332398448962,0.053987304592061615,270
ga_sa,1131.0817610062893,0.8873162885200315,0.047348358075637656,270
ga_sa,1218.0880503144656,0.9002993371951653,0.04222062671759744,270
ga_sa,1305.0943396226417,0.9130533242364858,0.039731401480554034,270
ga_sa,1392.1006289308177,0.9256445482834744,0.03956738582388018,270
ga_sa,1479.1069182389938,0.9393635117863856,0.03764018246192947,270
ga_sa,1566.1132075471698,0.9497553476971,0.03935397210113598,270
ga_sa,1653.1194968553461,0.9549047200907033,0.037720214132518554,270
ga_sa,1740.1257861635222,0.9576767245389323,0.03551117315131424,270
ga_sa,1827.1320754716983,0.9604487289871612,0.03353934726864447,270
ga_sa,1914.1383647798743,0.9632095559418475,0.03187036729537213,270
ga_sa,2001.1446540880504,0.9710383783457063,0.029685447499318233,270
ga_sa,2088.1509433962265,0.9749450808125668,0.0282378381921868,270
ga_sa,2175.1572327044028,0.9777582894590885,0.027251282944542432,270
ga_sa,2262.1635220125786,0.9799030969642997,0.026388349720387713,270
ga_sa,2349.169811320755,0.9809237640844409,0.0250019133801246,270
ga_sa,2436.176100628931,0.9819444312045823,0.02367905649997942,270
ga_sa,2523.182389937107,0.9829650983247238,0.022431030586029254,270
ga_sa,2610.1886792452833,0.9843596649321379,0.02124294521724444,270
ga_sa,2697.194968553459,0.9857037934504277,0.02021915081241536,270
ga_sa,2784.2012578616354,0.9864157336973001,0.0195555596773603,270
ga_sa,2871.2075471698117,0.9872672218345149,0.01878569081739329,270
ga_sa,2958.2138364779876,0.987733156569639,0.018144847609293115,270
ga_sa,3045.220125786164,0.9881990913047615,0.017555438809350527,270
ga_sa,3132.2264150943397,0.9886650260398855,0.017022807951681672,270
ga_sa,3219.232704402516,0.9894134378305071,0.016084040959658052,270
ga_sa,3306.2389937106923,0.9902559349143498,0.015317318099789038,270
ga_sa,3393.245283018868,0.9907695761595937,0.01469862838441752,270
ga_sa,3480.2515723270444,0.9913355601990573,0.014048122624102885,270
ga_sa,3567.2578616352203,0.9915950561483015,0.013605372178055115,270
ga_sa,3654.2641509433965,0.9918475801522391,0.013189196768672102,270
ga_sa,3741.270440251573,0.9921001041561759,0.012800673001219724,270
ga_sa,3828.2767295597487,0.9924123671872647,0.012377237174116354,270
ga_sa,3915.283018867925,0.9927574740096295,0.011960041228630702,270
ga_sa,4002.289308176101,0.9931197785376779,0.011484336350540901,270
ga_sa,4089.295597484277,0.9935446047881863,0.010924176489053661,270
ga_sa,4176.301886792453,0.9936993027501188,0.010682125007526973,270
ga_sa,4263.30817610063,0.9938328048604481,0.010473823338581958,270
ga_sa,4350.3144654088055,0.9939663069707771,0.010279420034283504,270
ga_sa,4437.320754716981,0.9941394113469947,0.010056319786497148,270
ga_sa,4524.327044025157,0.9944556117897438,0.009522549076382399,270
ga_sa,4611.333333333334,0.9946393362789502,0.009289123742953721,270
ga_sa,4698.33962264151,0.9947959790102883,0.00904618726314622,270
ga_sa,4785.345911949686,0.9949255849436539,0.008792517845944314,270
ga_sa,4872.352201257862,0.9950173431452549,0.008600253035348615,270
ga_sa,4959.358490566038,0.9951091013468556,0.008417716370446764,270
ga_sa,5046.364779874214,0.9952161033684617,0.008240711252394312,270
ga_sa,5133.371069182391,0.9954220473473179,0.008025568062476302,270
ga_sa,5220.377358490567,0.995612648246712,0.007765043552797591,270
ga_sa,5307.3836477987425,0.9957648421365912,0.007524532260653059,270
ga_sa,5394.389937106918,0.9958559804117526,0.0073864174983088865,270
ga_sa,5481.396226415095,0.9959152738843807,0.007288933912886088,270
ga_sa,5568.402515723271,0.995974567357008,0.007198311873099064,270
ga_sa,5655.408805031447,0.9960355017435653,0.007107404104561006,270
ga_sa,5742.4150943396235,0.9962336841563176,0.006627817710612574,270
ga_sa,5829.421383647799,0.9964142256761014,0.006342320369599006,270
ga_sa,5916.427672955975,0.9965256614095034,0.006084313284531778,270
ga_sa,6003.433962264151,0.9966301600840215,0.005902060790337892,270
ga_sa,6090.440251572328,0.9966841475178079,0.005825104017083368,270
ga_sa,6177.446540880504,0.9967381349515941,0.00575726238385566,270
ga_sa,6264.452830188679,0.9967921223853805,0.0056988614312860454,270
ga_sa,6351.459119496856,0.9969133440817161,0.005475252124822059,270
ga_sa,6438.465408805032,0.9971048341102009,0.005161701039645591,270
ga_sa,6525.471698113208,0.9971978218102815,0.005019728679778404,270
ga_sa,6612.477987421385,0.9972756511156071,0.004938552650784382,270
ga_sa,6699.48427672956,0.9973124975203207,0.004863261972956915,270
ga_sa,6786.490566037736,0.9973493439250343,0.004793531200542917,270
ga_sa,6873.496855345912,0.9973861903297476,0.004729606256706588,270
ga_sa,6960.503144654089,0.9974458240934045,0.004646627972008786,270
ga_sa,7047.509433962265,0.9975776395334599,0.004506622836106908,270
ga_sa,7134.5157232704405,0.9976734975272481,0.00439149420955525,270
ga_sa,7221.522012578617,0.9977516059088476,0.004301791446932244,270
ga_sa,7308.528301886793,0.9977670414806769,0.004276006365556303,270
ga_sa,7395.534591194969,0.9977820486783396,0.00425203538746134,270
ga_sa,7482.540880503146,0.9977970558760029,0.004229502334983029,270
ga_sa,7569.5471698113215,0.9978524913641336,0.004163467954692796,270
ga_sa,7656.553459119497,0.9979553884816581,0.004038143858061592,270
ga_sa,7743.559748427673,0.9980071100497584,0.003983331212972046,270
ga_sa,7830.56603773585,0.998050054139683,0.003870747765137875,270
ga_sa,7917.572327044026,0.9980634935207878,0.003847932458904301,270
ga_sa,8004.578616352202,0.9980738433595023,0.0038262756250523056,270
ga_sa,8091.584905660378,0.998084193198217,0.003805609470770634,270
ga_sa,8178.591194968554,0.9981133952165924,0.0037664935794975113,270
ga_sa,8265.59748427673,0.9981556498981219,0.0037346249271673787,270
ga_sa,8352.603773584906,0.9982152553405613,0.00364868988696518,270
ga_sa,8439.610062893082,0.9982757557677097,0.0035530945243902115,270
ga_sa,8526.61635220126,0.99829302919014,0.0035321810379738165,270
ga_sa,8613.622641509435,0.9983047730905666,0.0035251618928965524,270
ga_sa,8700.628930817611,0.9983165169909933,0.0035206516407265166,270
ga_sa,8787.635220125787,0.9983432965024202,0.00343844154533601,270
ga_sa,8874.641509433963,0.9984094525254991,0.00330715462357617,270
ga_sa,8961.647798742139,0.9985104183496147,0.0029838449138224407,270
ga_sa,9048.654088050314,0.9986429296900172,0.0024872862792109447,270
ga_sa,9135.660377358492,0.9987149408747964,0.002356877258738677,270
ga_sa,9222.666666666668,0.9987393415896383,0.0022964972993318442,270
ga_sa,9309.672955974844,0.9987637423044797,0.002242751162371431,270
ga_sa,9396.67924528302,0.9987894358483551,0.002192472792002261,270
ga_sa,9483.685534591195,0.998862929371937,0.002093616607177941,270
ga_sa,9570.691823899371,0.9989301232299773,0.0019712825912842997,270
ga_sa,9657.698113207547,0.9989959939107345,0.0018972169619120907,270
ga_sa,9744.704402515725,0.9990121697283739,0.0018704549997651079,270
ga_sa,9831.7106918239,0.9990212551073017,0.0018582820309136602,270
ga_sa,9918.716981132076,0.9990303404862299,0.0018479388513711966,270
ga_sa,10005.723270440252,0.9990395175784202,0.001839209906685596,270
ga_sa,10092.729559748428,0.9990715257036653,0.0017978821963074863,270
ga_sa,10179.735849056604,0.9991292608601321,0.0017233744610736885,270
ga_sa,10266.742138364782,0.9991587938994809,0.0016933023086115671,270
ga_sa,10353.748427672957,0.9991805173819965,0.0016665856052657676,270
ga_sa,10440.754716981133,0.999184843615477,0.0016611697067383836,270
ga_sa,10527.761006289309,0.999189169848957,0.0016565397597059766,270
ga_sa,10614.767295597485,0.9991934960824375,0.0016527023695703381,270
ga_sa,10701.77358490566,0.9992360092684872,0.0015493547256879901,270
ga_sa,10788.779874213837,0.9992670530615286,0.00148584353910412,270
ga_sa,10875.786163522014,0.9993301316238329,0.0013863031822065406,270
ga_sa,10962.79245283019,0.9993838100086777,0.0013157501612087025,270
ga_sa,11049.798742138366,0.9993878935437079,0.0013094861856986185,270
ga_sa,11136.805031446542,0.9993919770787384,0.0013039123767325674,270
ga_sa,11223.811320754718,0.9993960606137688,0.001299037618278734,270
ga_sa,11310.817610062893,0.9994307843750707,0.0012392575354624401,270
ga_sa,11397.82389937107,0.9994787749766564,0.0011915095055530028,270
ga_sa,11484.830188679247,0.9995394794949958,0.0010974310682606977,270
ga_sa,11571.836477987423,0.9995907377792361,0.0009936676197589344,270
ga_sa,11658.842767295599,0.9995967252350978,0.000986798382059095,270
ga_sa,11745.849056603774,0.9996025801820492,0.0009817689301780512,270
ga_sa,11832.85534591195,0.9996084351290007,0.0009785490437139743,270
ga_sa,11919.861635220126,0.9996264705935076,0.0009211134068431658,270
ga_sa,12006.867924528302,0.9996539048292227,0.0008814872888271922,270
ga_sa,12093.87421383648,0.9996902129853572,0.0008296607513956504,270
ga_sa,12180.880503144655,0.9997256664963164,0.0007786069106761401,270
ga_sa,12267.886792452831,0.9997347445225896,0.0007593950612915045,270
ga_sa,12354.893081761007,0.9997367233008687,0.0007529385157387684,270
ga_sa,12441.899371069183,0.9997387020791482,0.000746806579106421,270
ga_sa,12528.905660377359,0.9997526592983654,0.0006994325372453563,270
ga_sa,12615.911949685536,0.9997787252841243,0.0006645042009208639,270
ga_sa,12702.918238993712,0.999796530839929,0.0006502178878080044,270
ga_sa,12789.924528301888,0.999837560807942,0.0005609289483632775,270
ga_sa,12876.930817610064,0.9998483234092528,0.0005471641567698741,270
ga_sa,12963.93710691824,0.9998522215074024,0.000536149335654946,270
ga_sa,13050.943396226416,0.9998561196055518,0.0005260283142046807,270
ga_sa,13137.949685534591,0.9998629399328587,0.000510754939901364,270
ga_sa,13224.95597484277,0.9998858652886881,0.0004810851141899377,270
ga_sa,13311.962264150945,0.999910891677206,0.0004467898546787269,270
ga_sa,13398.96855345912,0.9999353020052257,0.00035310661997213505,270
ga_sa,13485.974842767297,0.999969061132328,0.00018268240853271388,270
ga_sa,13572.981132075472,0.9999752780912342,0.00013366619327163915,270
ga_sa,13659.987421383648,0.9999814950501403,9.291281981823175e-05,270
ga_sa,13746.993710691824,0.9999878662886624,7.366988054719686e-05,270
ga_sa,13834.0,1.0,0.0,270
